Zeit,Vollständiger Name,Ereigniskontext,Komponente,Ereignisname,
1.12.2021 19:12,StudierenderB,Datei: Preset for Clustering - Test data,Datei,Kursmodul angezeigt,
5.12.2021 12:56,StudierenderB,Datei: Preset for Clustering - Test data,Datei,Kursmodul angezeigt,
15.11.2021 19:34,StudierenderB,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
15.11.2021 19:34,StudierenderB,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
15.11.2021 19:34,StudierenderB,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
15.11.2021 19:35,StudierenderB,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
10.11.2021 18:10,StudierenderB,Datei: Rossman Store Sales Download,Datei,Kursmodul angezeigt,
10.11.2021 19:53,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
10.11.2021 19:53,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
11.01.2022 13:33,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
17.01.2022 15:22,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
17.11.2021 20:09,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
28.11.2021 16:15,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
9.12.2021 18:56,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
9.12.2021 20:58,StudierenderB,Datei: Use Cases,Datei,Kursmodul angezeigt,
1.12.2021 13:19,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
1.12.2021 13:19,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
1.12.2021 13:19,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
1.12.2021 13:20,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
1.12.2021 13:20,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
1.12.2021 13:20,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
11.01.2022 13:33,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
11.01.2022 13:42,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
11.01.2022 13:42,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
15.12.2021 18:21,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
15.12.2021 18:21,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
15.12.2021 18:21,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
16.11.2021 15:16,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
16.11.2021 15:16,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
24.11.2021 17:58,StudierenderB,Forum: Announcements,Forum,Thema angezeigt,
24.11.2021 17:58,StudierenderB,Forum: Announcements,Forum,Kursmodul angezeigt,
